titulo,start_hour,end_hour,location,reference_date
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Ministro José Múcio Monteiro Filho, Presidente do Tribunal de Contas da União (TCU)",11h30,11h45,Palácio do Planalto,2019-06-24
"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",11h45,12h00,Palácio do Planalto,2019-06-24
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado; Deputada Joice Hasselmann (PSL/SP), Líder do Governo no Congresso Nacional; Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e Floriano Peixoto, Presidente dos Correios",12h20,13h50,Palácio do Planalto,2019-06-24
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; e Alfredo Alexandre Menezes Júnior, Superintendente da Zona Franca de Manaus – SUFRAMA",14h00,14h20,Palácio do Planalto,2019-06-24
"Fernando Azevedo, Ministro de Estado da Defesa",14h45,15h10,Palácio do Planalto,2019-06-24
"Wilson Witzel, Governador do Estado do Rio de Janeiro; Senador Flávio Bolsonaro (PSL/RJ); Chase Carey, Diretor Executivo da Fórmula 1; José Antonio Pereira Junior, Presidente da Rio Motorsports; e Carlos Eduardo Caruso Ferreira, CEO da CSM Brasil",15h30,16h20,Palácio do Planalto,2019-06-24
"Ricardo Salles, Ministro de Estado do Meio Ambiente",17h00,17h15,Palácio do Planalto,2019-06-24
"Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República",17h15,17h30,Palácio do Planalto,2019-06-24
"Deputado Vinícius Carvalho (PRB/SP), Vice-Líder do PRB na Câmara dos Deputados",17h30,17h45,Palácio do Planalto,2019-06-24
"Cerimônia de Posse do Ministro de Estado Chefe da Secretaria-Geral da Presidência da República, Jorge Antonio de Oliveira; e do Presidente dos Correios, Floriano Peixoto",17h45,18h20,Palácio do Planalto,2019-06-24
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Ricardo Salles, Ministro de Estado do Meio Ambiente",18h20,18h40,Palácio do Planalto,2019-06-24
"Jorge Antonio de Oliveira Francisco, Ministro-Chefe da Secretaria-Geral da Presidência da República",08h30,09h15,Palácio do Planalto,2019-06-25
"Karina Kufa, Advogada",09h15,10h00,Palácio do Planalto,2019-06-25
"Pedro Guimarães, Presidente da CAIXA",10h00,10h15,Palácio do Planalto,2019-06-25
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República",10h15,10h30,Palácio do Planalto,2019-06-25
"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República",10h30,11h00,Palácio do Planalto,2019-06-25
"Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; Deputada Greyce Elias (Avante/MG) e Durval Queiroz, jogador de futebol americano",11h00,11h30,Palácio do Planalto,2019-06-25
"Augusto Nardes, Ministro do Tribunal de Contas da União",11h30,12h00,Palácio do Planalto,2019-06-25
"Cuiabano Lima, Locutor de Rodeio, Narrador e Apresentador",12h30,14h10,Palácio do Planalto,2019-06-25
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República",14h00,14h30,Palácio do Planalto,2019-06-25
"Marcos Cintra, Secretário da Receita Federal",14h30,15h00,Palácio do Planalto,2019-06-25
"Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República",18h00,19h00,Palácio do Planalto,2019-06-25
Partida de Brasília/DF para Lisboa/Portugal,23h00,,Base Aérea de Brasília,2019-06-25
Chegada a Lisboa/Portugal,11h45,,Aeroporto Humberto Delgado,2019-06-26
Partida de Lisboa/Portugal para Nursultan/Astana,13h15,,Aeroporto Humberto Delgado,2019-06-26
Chegada a Nursultan/Astana,02h05,,Aeroporto de Nursultan Nazarbayev,2019-06-27
Partida de Nursultan/Astana para Osaka/Japão,03h40,13h35,Aeroporto de Nursultan Nazarbayev,2019-06-27
"Ida Yoshiaki, Presidente da Marui Galvanizing Co. Ltd",15h30,16h00,Osaka/Japão,2019-06-27
"Transmissão ao Vivo (Live) com Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Embaixador Otávio Brandelli, Secretário-Geral das Relações Exteriores",07h00,07h30,Osaka/Japão,2019-06-28
"Secretário-Geral da OCDE, José Angel Gurría Treviño",08h50,09h05,Osaka/Japão,2019-06-28
"Presidente do Banco Mundial, David Malpass",09h10,09h30,Osaka/Japão,2019-06-28
Fotografias de Família dos Líderes do BRICS,10h15,10h20,Osaka/Japão,2019-06-28
Reunião Informal dos Líderes do BRICS,10h20,10h50,Osaka/Japão,2019-06-28
Cumprimentos do Primeiro Ministro Shinzo Abe,11h35,11h50,Osaka/Japão,2019-06-28
Fotografia de Família dos Líderes do G20,11h50,12h00,Osaka/Japão,2019-06-28
Reunião Paralela dos Líderes do G20 sobre Economia Digital,12h00,12h20,Osaka/Japão,2019-06-28
Primeira Sessão Plenária da Cúpula de Líderes do G20,12h20,14h25,Osaka/Japão,2019-06-28
"Emmanuel Macron, Presidente da República Francesa",14h25,14h55,osaka/Japão,2019-06-28
Segunda Sessão Plenária da Cúpula de Líderes do G20,14h55,15h15,Osaka/Japão,2019-06-28
"Reunião bilateral com Donald Trump, Presidente dos Estados Unidos da América",15h15,16h25,Osaka/Japão,2019-06-28
Fotografia de Família dos Líderes do G20,18h05,18h10,Osaka/Japão,2019-06-28
Apresentação Cultural,18h10,18h45,Osaka/Japão,2019-06-28
Jantar em homenagem aos Líderes do G20 oferecido pelo Primeiro Ministro Shinzo Abe,18h45,20h15,Osaka/Japão,2019-06-28
"Reunião bilateral com o Primeiro-Ministro da Índia, Narendra Modi",09h20,09h40,Osaka/Japão,2019-06-29
Reunião Paralela dos Líderes do G20 sobre Empoderamento das Mulheres,09h40,10h00,Osaka/Japão,2019-06-29
Terceira Sessão Plenária da Cúpula de Líderes do G20,10h00,11h00,Osaka/Japão,2019-06-29
Reunião bilateral com o Presidente da Indonésia Joko Widodo,11h10,11h30,Osaka/Japão,2019-06-29
"Reunião bilateral com o Príncipe Herdeiro da Arábia Saudita, Mohammed bin Salman",11h30,11h40,Osaka/Japão,2019-06-29
"Reunião bilateral com o Primeiro-Ministro do Japão, Shinzo Abe",11h45,12h15,Osaka/Japão,2019-06-29
Quarta Sessão Plenária da Cúpula de Líderes do G20,12h15,13h45,Osaka/Japão,2019-06-29
Sessão de Encerramento da Cúpula de Líderes do G20,13h45,14h05,Osaka/Japão,2019-06-29
"Reunião bilateral com o Primeiro-Ministro de Singapura, Lee Hsien-Loong",14h05,14h30,Osaka/Japão,2019-06-29
Partida de Seattle/EUA para Fort Lauderdale/EUA,16h00,,King County International Airport,2019-06-29
Partida de Osaka/Japão para Seattle/EUA,18h00,,Aeroporto Internacional de Kansai,2019-06-29
Chegada a Fort Lauderdale/EUA,00h30,02h00,Hollywood International Airport,2019-06-30
Partida de Fort Lauderdale/EUA para Brasília/DF,02h00,10h15,Base Aérea de Brasília,2019-06-30
"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados",09h10,10h10,Palácio do Planalto,2019-07-01
"André Luiz de Almeida, Advogado-Geral da União",10h15,11h00,Palácio do Planalto,2019-07-01
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e André Luiz de Almeida, Advogado-Geral da União",11h00,11h25,Palácio do Planalto,2019-07-01
"Sérgio Moro, Ministro de Estado da Justiça e Segurança Pública",11h30,12h00,Palácio do Planalto,2019-07-01
"Senador Flávio Bolsonaro (PSL/RJ); e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento",12h30,13h30,Palácio do Planalto,2019-07-01
"Paulo Guedes, Ministro de Estado da Economia; 		e Deputado Major Vitor Hugo (PSL/GO), Líder do 		Governo na Câmara dos Deputados",14h00,14h30,Palácio do Planalto,2019-07-01
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Paulo Guedes, Ministro de Estado da Economia",15h00,15h30,Palácio do Planalto,2019-07-01
"Dias Toffoli, Presidente do Supremo Tribunal Federal",15h30,16h00,Palácio do Planalto,2019-07-01
"Abraham Weintraub, Ministro de Estado da Educação",16h00,17h00,Palácio do Planalto,2019-07-01
"Jorge Antonio de Oliveira Francisco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República",17h00,17h30,Palácio do Planalto,2019-07-01
"Bento Albuquerque, Ministro de Estado de Minas e 	Energia; e Jorge Antônio de Oliveira Francisco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República",17h30,18h00,Palácio do Planalto,2019-07-01
"Floriano Amorim, Gerente Executivo da Gerência Executiva de Marketing e Negócios – EBC",18h00,18h30,Palácio do Planalto,2019-07-01
"Wagner Rosário, Ministro de Estado da Controladoria-Geral da União",18h30,18h50,Palácio do Planalto,2019-07-01
"Tereza Cristina, Ministra de Estado da Agricultura, Pecuária e Abastecimento",08h30,09h00,Palácio do Planalto,2019-07-02
"José Roberto Tadros, Presidente da Confederação Nacional do Comércio de Bens, Serviços e Turismo",09h00,09h30,Palácio do Planalto,2019-07-02
Deputado Roberto de Lucena (PODEMOS/SP),10h00,10h30,Palácio do Planalto,2019-07-02
Deputado Celso Russomanno (PRB/SP),11h00,11h30,Palácio do Planalto,2019-07-02
"Fernando Azevedo, Ministro de Estado da Defesa",12h00,13h30,Brasília/DF,2019-07-02
"Davi Alcolumbre, Presidente do Senado Federal; Pedro Guimarães, Presidente da CAIXA; e Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal",13h45,14h10,Palácio do Planalto,2019-07-02
15ª Reunião do Conselho de Governo,14h30,17h15,Palácio do Planalto,2019-07-02
Partida de Brasília/DF para Belo Horizonte/MG,19h15,20h10,Base Aérea de Brasília,2019-07-02
Copa América 2019: Brasil x Argentina,21h30,23h30,Belo Horizonte/MG,2019-07-02
Partida de Belo Horizonte/MG para Brasília/DF,00h05,01h00,Aeroporto da Pampulha,2019-07-03
Partida de Brasília/DF para São Paulo/SP,08h00,09h20,Base Aérea de Brasília,2019-07-03
Solenidade de Passagem do Comando Militar do Sudeste,10h00,11h00,São Paulo/SP,2019-07-03
Partida de São Paulo/SP para Brasília/DF,13h40,15h00,Aeroporto de Congonhas,2019-07-03
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Rogério Marinho, Secretário Especial da Previdência e Trabalho do Ministério da Economia",16h00,16h30,Palácio do Planalto,2019-07-03
Coquetel de recepção para celebrar o 243º Aniversário da Independência dos Estados Unidos da América,19h15,20h15,Brasília/DF,2019-07-03
"Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados",07h40,08h00,Palácio do Planalto,2019-07-04
"Café da manhã com Onyx Lorenzoni, Ministro-Chefe 		da Casa Civil da Presidência da República; Tereza 		Cristina, Ministra de Estado da Agricultura, Pecuária 		e Abastecimento; Jorge Antonio de Oliveira 			Francisco, Ministro-Chefe da Secretaria-Geral da 		Presidência da República; Luiz Eduardo Ramos 		Baptista Pereira, Ministro-Chefe da Secretaria de 		Governo da Presidência da República; Augusto 			Heleno, Ministro-Chefe do Gabinete de Segurança 		Institucional da Presidência da República; Senador 		Fernando Bezerra Coelho (MDB/PE), Líder do 			Governo no Senado Federal; Deputada Joice 			Hasselmann (PSL/SP), Líder do Governo no 			Congresso Nacional; Deputado Major Vitor Hugo 		(PSL/GO), Líder do Governo na Câmara dos 			Deputados; e Bancada da Frente Parlamentar da 		Agropecuária",08h00,09h35,Palácio do Planalto,2019-07-04
Senadora Soraya Thronicke (PSL/MS) e Youtubers de Direita,09h30,09h35,Palácio do Planalto,2019-07-04
"General Pedro Fioravante, Coordenador do 	Escritório da Operação Carro-Pipa do Comando 	Militar do Nordeste (CMNE)",09h35,10h00,Palácio do Planalto,2019-07-04
Deputada Bia Kicis (PSL/DF),10h05,10h15,Palácio do Planalto,2019-07-04
"Hamilton Mourão, Vice-Presidente da República; Fernando Azevedo, Ministro de Estado da Defesa; Ernesto Araújo, Ministro de Estado das Relações Exteriores; Jorge Antônio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Roberto Campos Neto, Presidente do Banco Central; Brigadeiro Antonio Carlos Moretti Bermudez, Comandante da Aeronáutica; Brigadeiro Raul Botelho, Chefe do Estado-Maior Conjunto das Forças Armadas; Senador Flávio Bolsonaro (PSL/RJ); Deputado Major Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados; e General Cláudio Coscia Moura, Chefe do Departamento de Engenharia e Construção do Exército Brasileiro",10h20,10h40,Palácio do Planalto,2019-07-04
"Solenidade de Posse do General Luiz Eduardo Ramos 	Baptista Pereira, Ministro de Estado Chefe da 	Secretaria de Governo da Presidência da República",10h40,11h10,Palácio do Planalto,2019-07-04
"General Waldemar Barroso Magno Neto, Presidente da Financiadora de Inovação e Pesquisa – Finep",12h10,13h00,Palácio do Planalto,2019-07-04
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento",13h50,14h20,Palácio do Planalto,2019-07-04
"Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência",14h20,15h15,Palácio do Planalto,2019-07-04
"Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência; Dom Murilo S.R. Krieger, Arcebispo de São Salvador da Bahia e Primaz do Brasil; e Maria Rita Lopes Pontes, Superintendente das Obras Sociais Irmã Dulce",15h15,15h30,Palácio do Planalto,2019-07-04
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República",15h30,15h45,Palácio do Planalto,2019-07-04
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcos Rocha, Governador do Estado de Rondônia",15h45,16h00,Palácio do Planalto,2019-07-04
"General Floriano Peixoto, Presidente dos Correios; e 		Salim Mattar, Secretário Especial de Desestatização e 		Desinvestimento do Ministério da Economia",16h00,16h35,Palácio do Planalto,2019-07-04
"General Jesus Corrêa, Presidente do Instituto Nacional de Colonização e Reforma Agrária – Incra",17h00,17h35,Palácio do Planalto,2019-07-04
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcos Rocha, Governador do Estado de Rondônia",18h15,18h45,Palácio do Planalto,2019-07-04
"Transmissão ao Vivo (Live) com Ernesto Araújo, Ministro de Estado das Relações Exteriores; Tarcísio Gomes de Freitas, Ministro de Estado da Infraestrutura; e Jorge Seif, Secretário de Aquicultura e Pesca do Ministério da Agricultura, Pecuária e Abastecimento",19h00,19h30,Palácio do Planalto,2019-07-04
Solenidade de comemoração do 196º Aniversário da criação do Batalhão do Imperador e o 59º de sua Transferência para a Capital Federal,09h30,11h30,Brasília/DF,2019-07-05
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",12h00,13h00,Palácio do Planalto,2019-07-05
"Jorge Antonio de Oliveira Francisco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República; e Fábio George Cruz da Nóbrega, Presidente da Associação Nacional dos Procuradores da República",14h30,14h50,Palácio do Planalto,2019-07-05
"João Batista Brito Pereira, Presidente do Tribunal Superior do Trabalho",14h50,15h00,Palácio do Planalto,2019-07-05
Almirante Antônio Barra Torres,15h50,16h00,Palácio do Planalto,2019-07-05
"Yossi Shelley, Embaixador de Israel no Brasil",16h00,16h30,Palácio do Planalto,2019-07-05
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",17h00,17h30,Palácio do Planalto,2019-07-05
"Alberto Fraga, Ex-Deputado Federal",09h20,10h50,Palácio da Alvorada,2019-07-06
Partida de Brasília/DF para o Rio de Janeiro/RJ,14h30,16h00,Base Aérea de Brasília,2019-07-07
Cerimônia de encerramento da Copa América 2019,16h35,16h45,Rio de Janeiro/RJ,2019-07-07
Cerimônia de premiação da Copa América 2019,19h15,19h30,Rio de Janeiro/RJ,2019-07-07
Partida do Rio de Janeiro/RJ para Brasília/DF,20h45,22h15,Aeroporto Santos Dumont,2019-07-07
"Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",08h30,09h00,Palácio do Planalto,2019-07-08
"Ernesto Araújo, Ministro de Estado das Relações Exteriores; Won Hye-young, Presidente do Grupo Parlamentar Coreia-Brasil do Congresso Nacional da República da Coreia; e Kim Moo-sung, Presidente do Fórum Coreia-América Latina do Congresso Nacional da República da Coreia",09h00,09h40,Palácio do Planalto,2019-07-08
"Ernesto Araújo, Ministro de Estado das Relações Exteriores",09h40,10h00,Palácio do Planalto,2019-07-08
"Onyx Lorenzoni, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República",10h00,10h30,Palácio do Planalto,2019-07-08
